0,1,2,3,4,5,6,7,8,9
-1.5256179282982496,-1.1291336207710105,-4.0751135767457,-0.359498776645418,1.193103673332268,1.5264821094597933,1.1541362365280234,-0.009698662182608321,0.9916471684145696,2.700316867853932
0.5622502831697198,0.22087813344934162,-1.2531652971933416,0.28405657052987027,0.2575749708891946,3.5483654796122077,2.0136989173313573,0.7644782203057904,-0.9804695349218977,2.840364120287218
0.0687968783396897,-1.047016344407786,-3.2360608096550623,0.9689506522521703,1.265155500436636,0.7421704488029337,0.04580796853159671,-1.011781175722834,-0.3280652041944946,1.7391694982732855
0.33693433014405205,-0.5066564468582047,-2.2888365751641038,1.7015660700528568,-0.03631593341592001,1.7891174273263013,1.2571027806551944,-1.266896712926594,0.43866796255825996,2.05634779392304
0.8262494226728235,-1.1610998319905808,-2.70899297339759,-0.5321724562434457,0.38547307045695217,1.2071890679809845,0.38934239421973693,0.08595738801721546,-0.5871541590312039,1.2316316974605128
0.2262633165688082,-0.2161560811352412,-1.2527849436465224,0.790721018540406,0.30559812717284496,2.285619359285243,-1.1775186159066409,0.1378957758749067,1.9566099625857163,1.7004218981624664
0.5417376476161898,0.2039902872764142,-0.7980195146521765,0.33121927873852836,1.6181924894390771,2.7800347425610443,-0.3832148369586158,-0.21964501553375435,-0.6446759511634914,2.0979845506468116
0.010017923499404696,-0.17364804419805585,-1.1646324396882333,1.3747840989702291,-0.31510033601868576,2.9423644398453623,0.14285101299207983,1.345381247627721,-0.10840479287478322,1.9235999158134562
2.025091083491953,0.5566794966394212,0.3798439771936786,-1.5924829722782052,1.3194217878148724,3.173455370734733,-0.364290095892411,0.901685122141679,-0.3812707060316669,1.6650904004290157
-0.21339221860714852,0.16425181160512994,-1.4782017489145474,2.3502058000057215,-2.664332321074447,-2.505485452719561,0.7322345071326534,0.6546766174823133,-0.47326504683304876,0.741099128351393
0.25723775067652227,-0.013456923194177186,-1.378405682653359,0.10028972250703876,-0.21395542918754967,2.4653690597340683,0.46815197968425365,0.2793158417725047,-0.18083338439885213,2.1994074892924873
-1.1815231616646271,-0.05547903761047023,-0.7776510744569487,1.0547778142766568,-0.03602103575443992,1.1267344460735398,1.6403972809330398,1.4512546569546128,-0.7394144316026904,1.0697110941754233
0.7295193509862021,-0.9809605970703156,-3.1044634921804173,1.1262461801557098,0.648943606259271,1.3760313066308876,-0.510120739478876,1.6982903924269561,-2.314456078778476,1.9489115468865146
-0.11483242508622125,-1.1538415589047477,-4.380776916891062,-0.4770057183213565,0.8108617160332247,1.926307932559957,0.7463830809835645,1.7616750951939784,1.2236068834576266,3.100464189816349
0.4276172815847823,0.9914491631283633,-2.2782191298956973,-0.4652168666180802,-0.28879530269948617,-1.9796337105738848,0.4033003902452816,-1.5613523357772998,1.3798386997400571,2.9748965069476534
1.454656478829222,-0.4785978839109365,-1.6577497802492216,-0.8845030730600199,-0.5205941776804528,1.1996880649214647,-0.0668909415947264,-0.7332686838041768,-0.30950076200379456,1.281531812727875
-1.7645959092770471,0.2831128915231197,-2.081612109736065,1.507633558913684,-0.6921522120768903,-1.0080987430809532,0.6729432044950393,-0.22565670321806863,-0.08560808947124605,2.050422148088957
-0.7438860653255841,-0.11262237223656196,-1.2541377851980013,-1.2714111821740754,-1.2472926450301534,1.8557127806635667,-0.6743429535719255,-0.6522134899305057,-1.605094964043946,1.7035781702957762
1.229774224521937,-0.443664549136107,-1.7543519263172636,-1.0463548733703751,0.029102708325022607,1.9580652284163145,-1.1343963827064898,2.220683796583114,0.008828138267394708,1.7064477316019286
1.0544121122194114,0.4919137592290943,-2.3657621025919098,0.38196645752409497,-0.8214695290296501,-1.1860909713094614,0.7601183762563611,-0.09530972104935061,0.41692950326481654,2.5783542528650134
0.5664250279877657,-0.09036430960909808,-1.5953234212227163,0.8619647560864865,-1.343470279529558,2.6338368538016157,1.2958270717726919,-2.2408467440227384,0.005635830296852785,2.349254775535948
-0.4987651871936316,-0.826010417004641,-2.7159615362568292,-0.2541034540355542,-0.6629066722798649,2.1240102274802193,-0.28475862849001854,-0.4488038011627814,1.1653274178021615,2.0931373524132546
0.6167610931729804,-0.012465372990459377,-0.5223581949236424,-0.6771902376532944,0.4155507414742308,2.328130468722507,0.11026751858465678,-0.6365053626495294,0.05692642087077602,1.3346783301570266
1.8103275907226957,-0.18213856490268068,-1.4825844869427895,0.34669762850166363,-0.6851159796427303,2.434005809692285,0.622932269811964,0.6589353548536838,1.0848277401561082,2.0265400645334357
-0.4023826975243354,-0.48361286628085653,-2.056716285037305,-0.3872493659789524,-1.0974395765349592,0.8725928304963095,-2.2287882660262497,0.7589443197586707,0.26669978950207235,1.5337040231889658
